,x,y
m999_06_fill_holes_and_orientation.obj,-11.759449,-20.585527
m1052_06_fill_holes_and_orientation.obj,-39.957565,-15.508009
m961_06_fill_holes_and_orientation.obj,-24.610868,24.886045
m962_06_fill_holes_and_orientation.obj,-38.660797,-19.676472
m963_06_fill_holes_and_orientation.obj,-34.102585,-25.103252
m964_06_fill_holes_and_orientation.obj,-20.566305,-33.809017
m965_06_fill_holes_and_orientation.obj,-20.574038,-34.340694
m966_06_fill_holes_and_orientation.obj,-39.809658,-25.336012
m967_06_fill_holes_and_orientation.obj,4.452118,-37.875847
m968_06_fill_holes_and_orientation.obj,-18.3021,-38.119354
m971_06_fill_holes_and_orientation.obj,-31.075361,-32.394398
m972_06_fill_holes_and_orientation.obj,-31.352522,-31.372356
m973_06_fill_holes_and_orientation.obj,-35.638397,-25.134901
m974_06_fill_holes_and_orientation.obj,25.144001,-39.225716
m976_06_fill_holes_and_orientation.obj,-26.292233,-10.289158
m977_06_fill_holes_and_orientation.obj,15.094529,-42.550335
m978_06_fill_holes_and_orientation.obj,2.6441844,-39.64728
m979_06_fill_holes_and_orientation.obj,-20.072664,-36.814915
m980_06_fill_holes_and_orientation.obj,-3.8726637,-46.074615
m981_06_fill_holes_and_orientation.obj,0.69443893,-47.171192
m982_06_fill_holes_and_orientation.obj,17.535494,-38.634964
m983_06_fill_holes_and_orientation.obj,-28.726807,-25.915482
m984_06_fill_holes_and_orientation.obj,-12.640487,-43.05619
m985_06_fill_holes_and_orientation.obj,-7.053353,-52.25962
m986_06_fill_holes_and_orientation.obj,-8.058773,-48.062733
m987_06_fill_holes_and_orientation.obj,-12.606338,-43.084637
m988_06_fill_holes_and_orientation.obj,-2.0473323,-50.541115
D00111_06_fill_holes_and_orientation.obj,-1.8927163,30.098373
D00150_06_fill_holes_and_orientation.obj,-3.1442928,25.336126
D00218_06_fill_holes_and_orientation.obj,-0.19888219,23.270466
D00226_06_fill_holes_and_orientation.obj,0.26156706,22.032501
D00261_06_fill_holes_and_orientation.obj,0.43789428,21.943035
D00326_06_fill_holes_and_orientation.obj,0.3871799,5.4751325
D00380_06_fill_holes_and_orientation.obj,0.52456915,6.2893248
D00409_06_fill_holes_and_orientation.obj,0.30651918,7.710554
D00508_06_fill_holes_and_orientation.obj,-0.7291805,6.3286295
D00509_06_fill_holes_and_orientation.obj,3.1205108,9.127581
D00583_06_fill_holes_and_orientation.obj,4.594079,-0.7484128
D00663_06_fill_holes_and_orientation.obj,-1.6152595,6.3517423
D00700_06_fill_holes_and_orientation.obj,1.5738547,7.335487
D00757_06_fill_holes_and_orientation.obj,-3.241176,26.498459
D00794_06_fill_holes_and_orientation.obj,1.2183567,7.723931
D00795_06_fill_holes_and_orientation.obj,9.826479,16.106283
D00831_06_fill_holes_and_orientation.obj,-2.6434007,3.2893703
D00841_06_fill_holes_and_orientation.obj,0.8953958,4.5632315
D00867_06_fill_holes_and_orientation.obj,-2.1453917,2.0548832
D00934_06_fill_holes_and_orientation.obj,-2.0198877,4.0371656
m100_06_fill_holes_and_orientation.obj,-2.320101,30.987793
m101_06_fill_holes_and_orientation.obj,-0.8100516,50.13445
m102_06_fill_holes_and_orientation.obj,-2.776533,34.016308
m103_06_fill_holes_and_orientation.obj,13.360106,-5.403054
m104_06_fill_holes_and_orientation.obj,1.4737962,9.849228
m105_06_fill_holes_and_orientation.obj,0.74173385,8.681641
m106_06_fill_holes_and_orientation.obj,6.4847445,-12.588275
m107_06_fill_holes_and_orientation.obj,-0.28630045,5.7223425
m108_06_fill_holes_and_orientation.obj,1.7138315,3.0333002
m109_06_fill_holes_and_orientation.obj,-9.152233,40.967133
m110_06_fill_holes_and_orientation.obj,-9.654023,38.599854
m111_06_fill_holes_and_orientation.obj,-1.3974903,27.584114
m112_06_fill_holes_and_orientation.obj,-6.802268,36.12605
m273_06_fill_holes_and_orientation.obj,21.368687,-9.701125
m274_06_fill_holes_and_orientation.obj,4.0161867,-1.0211803
m275_06_fill_holes_and_orientation.obj,19.394585,-6.7359557
m276_06_fill_holes_and_orientation.obj,7.3050137,-46.404404
m277_06_fill_holes_and_orientation.obj,-0.45014644,28.40474
m278_06_fill_holes_and_orientation.obj,3.8453012,19.91609
m279_06_fill_holes_and_orientation.obj,13.966419,-27.488274
m280_06_fill_holes_and_orientation.obj,2.865988,10.5039015
m281_06_fill_holes_and_orientation.obj,0.30940488,28.07716
m282_06_fill_holes_and_orientation.obj,-17.649721,15.030035
m86_06_fill_holes_and_orientation.obj,-1.7786673,-3.1605308
m87_06_fill_holes_and_orientation.obj,-0.9512322,2.8969526
m88_06_fill_holes_and_orientation.obj,-1.0511355,7.869858
m89_06_fill_holes_and_orientation.obj,0.15254427,2.9677668
m90_06_fill_holes_and_orientation.obj,-20.258623,17.97349
m91_06_fill_holes_and_orientation.obj,-3.138311,3.4807374
m92_06_fill_holes_and_orientation.obj,-1.8490493,3.7909794
m93_06_fill_holes_and_orientation.obj,1.8337276,28.871782
m94_06_fill_holes_and_orientation.obj,6.3725724,-10.9227295
m95_06_fill_holes_and_orientation.obj,1.729084,8.95808
m96_06_fill_holes_and_orientation.obj,0.6376673,6.8955703
m97_06_fill_holes_and_orientation.obj,-1.0800908,5.231452
m98_06_fill_holes_and_orientation.obj,-0.23661865,7.0119185
m99_06_fill_holes_and_orientation.obj,-2.3261814,25.744074
D00134_06_fill_holes_and_orientation.obj,-20.260788,-5.316402
D00187_06_fill_holes_and_orientation.obj,-42.907177,4.9015136
D00230_06_fill_holes_and_orientation.obj,-45.90157,4.124908
D00243_06_fill_holes_and_orientation.obj,11.283276,3.583517
D00295_06_fill_holes_and_orientation.obj,-42.952534,16.572754
D00302_06_fill_holes_and_orientation.obj,-48.25661,2.2962933
D00317_06_fill_holes_and_orientation.obj,-9.586454,-24.024963
D00418_06_fill_holes_and_orientation.obj,2.2753506,-28.894714
D00421_06_fill_holes_and_orientation.obj,-40.710903,12.173489
D00505_06_fill_holes_and_orientation.obj,-43.12905,8.530778
D00523_06_fill_holes_and_orientation.obj,-39.68543,22.123028
D00530_06_fill_holes_and_orientation.obj,-47.217102,5.065518
D00571_06_fill_holes_and_orientation.obj,-44.427013,-8.471007
D00603_06_fill_holes_and_orientation.obj,1.1148596,52.565178
D00678_06_fill_holes_and_orientation.obj,-44.35935,-8.53824
D00714_06_fill_holes_and_orientation.obj,-45.412632,-3.6906178
D00766_06_fill_holes_and_orientation.obj,16.470675,12.009816
D00944_06_fill_holes_and_orientation.obj,-37.753777,-13.477379
D00954_06_fill_holes_and_orientation.obj,-47.13791,4.108071
m763_06_fill_holes_and_orientation.obj,-44.44338,4.5193825
m764_06_fill_holes_and_orientation.obj,-24.265858,-13.843846
m765_06_fill_holes_and_orientation.obj,-45.300163,3.414222
m870_06_fill_holes_and_orientation.obj,-46.306458,10.166423
m871_06_fill_holes_and_orientation.obj,-41.515823,-13.266424
m872_06_fill_holes_and_orientation.obj,-43.482372,6.8765607
m873_06_fill_holes_and_orientation.obj,-4.7511635,-53.614098
m874_06_fill_holes_and_orientation.obj,-32.205177,21.03365
m875_06_fill_holes_and_orientation.obj,-9.463366,3.8912096
m876_06_fill_holes_and_orientation.obj,-42.557854,16.245497
m878_06_fill_holes_and_orientation.obj,-32.135937,-18.606264
m879_06_fill_holes_and_orientation.obj,-43.83529,6.8370814
m881_06_fill_holes_and_orientation.obj,-43.321335,11.598838
m882_06_fill_holes_and_orientation.obj,-45.219555,2.27492
m883_06_fill_holes_and_orientation.obj,-45.25232,8.169486
m886_06_fill_holes_and_orientation.obj,-40.92005,-17.333368
m887_06_fill_holes_and_orientation.obj,-42.339924,8.182412
m888_06_fill_holes_and_orientation.obj,-47.405342,8.44473
m889_06_fill_holes_and_orientation.obj,-42.82235,10.567338
m890_06_fill_holes_and_orientation.obj,-34.48704,19.083475
m891_06_fill_holes_and_orientation.obj,-46.523335,12.324643
m894_06_fill_holes_and_orientation.obj,-39.779194,8.889298
m895_06_fill_holes_and_orientation.obj,-40.836483,11.606961
m896_06_fill_holes_and_orientation.obj,-38.6013,6.4528494
m897_06_fill_holes_and_orientation.obj,-43.03187,-3.9300854
m898_06_fill_holes_and_orientation.obj,-45.241028,-4.463268
m901_06_fill_holes_and_orientation.obj,-43.023865,16.401644
m902_06_fill_holes_and_orientation.obj,-45.26799,10.776671
m904_06_fill_holes_and_orientation.obj,-26.244234,1.9849911
m905_06_fill_holes_and_orientation.obj,-44.37146,2.073317
m906_06_fill_holes_and_orientation.obj,-22.02934,-18.161667
m907_06_fill_holes_and_orientation.obj,-48.156357,1.3598171
m908_06_fill_holes_and_orientation.obj,-45.251644,-4.448458
m912_06_fill_holes_and_orientation.obj,-47.71329,7.5545526
m913_06_fill_holes_and_orientation.obj,-47.013927,6.142062
m914_06_fill_holes_and_orientation.obj,-43.788483,-5.123502
m915_06_fill_holes_and_orientation.obj,-47.59148,6.905779
m917_06_fill_holes_and_orientation.obj,-31.357378,-19.379822
m919_06_fill_holes_and_orientation.obj,-38.01713,-12.581574
m920_06_fill_holes_and_orientation.obj,-40.979595,-3.4519386
D00015_06_fill_holes_and_orientation.obj,4.079541,8.992969
D00343_06_fill_holes_and_orientation.obj,29.262043,-9.8007965
D00346_06_fill_holes_and_orientation.obj,25.04001,-8.247373
D00354_06_fill_holes_and_orientation.obj,20.383547,31.098051
D00426_06_fill_holes_and_orientation.obj,25.297606,33.317585
D00428_06_fill_holes_and_orientation.obj,24.810802,30.041824
D00433_06_fill_holes_and_orientation.obj,23.179497,-1.4917969
D00437_06_fill_holes_and_orientation.obj,43.50334,5.899169
D00472_06_fill_holes_and_orientation.obj,24.19474,33.73354
D00485_06_fill_holes_and_orientation.obj,25.58911,-37.803127
D00528_06_fill_holes_and_orientation.obj,24.221888,34.0328
D00564_06_fill_holes_and_orientation.obj,22.124628,32.635258
D00585_06_fill_holes_and_orientation.obj,21.934942,-5.364097
D00614_06_fill_holes_and_orientation.obj,33.424664,-13.333339
D00697_06_fill_holes_and_orientation.obj,23.31583,-28.373676
D00719_06_fill_holes_and_orientation.obj,31.733334,12.965111
D00851_06_fill_holes_and_orientation.obj,24.786377,29.994526
D00942_06_fill_holes_and_orientation.obj,23.70352,-32.754463
D00975_06_fill_holes_and_orientation.obj,23.582443,30.402634
D00083_06_fill_holes_and_orientation.obj,-10.445603,-15.941743
D00094_06_fill_holes_and_orientation.obj,-45.440968,1.2860386
D00107_06_fill_holes_and_orientation.obj,-46.364075,1.5075101
D00194_06_fill_holes_and_orientation.obj,-34.959877,-9.448539
D00344_06_fill_holes_and_orientation.obj,-38.155342,0.21806039
D00401_06_fill_holes_and_orientation.obj,-41.243088,19.624067
D00407_06_fill_holes_and_orientation.obj,-27.247753,5.0773926
D00492_06_fill_holes_and_orientation.obj,-33.33316,5.285738
D00501_06_fill_holes_and_orientation.obj,-42.4272,9.692166
D00503_06_fill_holes_and_orientation.obj,-24.384626,-26.641632
D00524_06_fill_holes_and_orientation.obj,-43.917965,1.5729911
D00581_06_fill_holes_and_orientation.obj,-11.809257,-20.143127
D00646_06_fill_holes_and_orientation.obj,-44.230965,0.75066936
D00649_06_fill_holes_and_orientation.obj,-25.77656,-32.484943
D00702_06_fill_holes_and_orientation.obj,-38.455486,2.2330403
D00756_06_fill_holes_and_orientation.obj,-24.055553,-26.649105
D00827_06_fill_holes_and_orientation.obj,-31.946182,-6.445396
D00866_06_fill_holes_and_orientation.obj,-46.85313,2.4514732
D00909_06_fill_holes_and_orientation.obj,-10.115058,-16.781887
D00948_06_fill_holes_and_orientation.obj,-40.32601,-7.3155937
m921_06_fill_holes_and_orientation.obj,-44.231506,0.76167154
m922_06_fill_holes_and_orientation.obj,-36.446728,8.469709
m923_06_fill_holes_and_orientation.obj,-38.558548,0.1690536
m924_06_fill_holes_and_orientation.obj,-28.317856,-18.913282
m925_06_fill_holes_and_orientation.obj,-34.14165,-14.3035145
m926_06_fill_holes_and_orientation.obj,-42.745907,0.029644277
m927_06_fill_holes_and_orientation.obj,-41.83362,10.230551
m928_06_fill_holes_and_orientation.obj,-45.441956,-8.753373
m929_06_fill_holes_and_orientation.obj,-31.588062,-18.692898
m930_06_fill_holes_and_orientation.obj,-27.372904,2.7644143
m932_06_fill_holes_and_orientation.obj,-37.073647,0.7436869
m933_06_fill_holes_and_orientation.obj,-32.82221,-8.735214
m934_06_fill_holes_and_orientation.obj,-32.538296,-11.598228
m935_06_fill_holes_and_orientation.obj,-25.939995,-0.00014001867
m937_06_fill_holes_and_orientation.obj,-21.724667,14.927208
m938_06_fill_holes_and_orientation.obj,-24.860258,0.58306736
D00057_06_fill_holes_and_orientation.obj,-31.428566,23.64822
D00074_06_fill_holes_and_orientation.obj,-6.2894707,-0.9377031
D00129_06_fill_holes_and_orientation.obj,5.0338817,-44.98639
D00171_06_fill_holes_and_orientation.obj,16.857525,6.713746
D00198_06_fill_holes_and_orientation.obj,-15.017983,-4.513578
D00242_06_fill_holes_and_orientation.obj,-4.657655,-2.4955943
D00337_06_fill_holes_and_orientation.obj,-7.074861,-26.159735
D00352_06_fill_holes_and_orientation.obj,-33.87412,20.344202
D00468_06_fill_holes_and_orientation.obj,-7.7719207,-25.780073
D00592_06_fill_holes_and_orientation.obj,-33.793606,-5.945576
D00631_06_fill_holes_and_orientation.obj,-18.171885,-10.568056
D00691_06_fill_holes_and_orientation.obj,19.882092,17.02241
D00725_06_fill_holes_and_orientation.obj,-17.40676,-14.553405
D00772_06_fill_holes_and_orientation.obj,-35.933895,12.927769
D00781_06_fill_holes_and_orientation.obj,-13.048283,-23.974655
D00818_06_fill_holes_and_orientation.obj,-8.65804,-26.052309
D00881_06_fill_holes_and_orientation.obj,-19.865805,-7.333414
D00887_06_fill_holes_and_orientation.obj,-11.070383,0.12352344
D00917_06_fill_holes_and_orientation.obj,-15.142759,3.1253102
D00956_06_fill_holes_and_orientation.obj,-12.562905,-3.0337622
m844_06_fill_holes_and_orientation.obj,-38.29164,13.801625
m845_06_fill_holes_and_orientation.obj,-32.081646,-0.4042747
m846_06_fill_holes_and_orientation.obj,-10.202242,25.205624
m847_06_fill_holes_and_orientation.obj,-28.003347,25.308477
m849_06_fill_holes_and_orientation.obj,-16.007486,0.20415032
m850_06_fill_holes_and_orientation.obj,-38.262405,13.639411
m851_06_fill_holes_and_orientation.obj,-17.422367,-0.2829833
m852_06_fill_holes_and_orientation.obj,-16.660082,23.044024
m853_06_fill_holes_and_orientation.obj,-19.110771,0.0077790045
m854_06_fill_holes_and_orientation.obj,-15.65599,24.26742
m855_06_fill_holes_and_orientation.obj,-3.2857118,52.844707
m856_06_fill_holes_and_orientation.obj,-19.719538,45.30217
m857_06_fill_holes_and_orientation.obj,-17.556065,49.503445
m858_06_fill_holes_and_orientation.obj,18.077936,48.440205
m859_06_fill_holes_and_orientation.obj,-26.064138,26.764103
m860_06_fill_holes_and_orientation.obj,-44.5394,9.764598
m861_06_fill_holes_and_orientation.obj,-15.468804,1.2636861
m862_06_fill_holes_and_orientation.obj,-42.61566,5.0161557
m863_06_fill_holes_and_orientation.obj,-12.495867,7.0501847
m864_06_fill_holes_and_orientation.obj,-11.804635,7.053958
m865_06_fill_holes_and_orientation.obj,-12.792997,7.182454
m866_06_fill_holes_and_orientation.obj,-42.67915,14.248899
m868_06_fill_holes_and_orientation.obj,-15.954946,5.161237
D00027_06_fill_holes_and_orientation.obj,7.6928463,-4.725736
D00042_06_fill_holes_and_orientation.obj,18.269274,19.421787
D00099_06_fill_holes_and_orientation.obj,34.814556,15.120965
D00175_06_fill_holes_and_orientation.obj,23.151217,23.691507
D00247_06_fill_holes_and_orientation.obj,40.338436,12.661501
D00258_06_fill_holes_and_orientation.obj,30.23415,-17.160536
D00292_06_fill_holes_and_orientation.obj,7.4917593,-5.310865
D00429_06_fill_holes_and_orientation.obj,15.769686,22.91179
D00467_06_fill_holes_and_orientation.obj,27.537544,-34.072613
D00539_06_fill_holes_and_orientation.obj,23.425468,-19.84908
D00543_06_fill_holes_and_orientation.obj,16.75346,-2.873246
D00647_06_fill_holes_and_orientation.obj,36.296093,13.668538
D00771_06_fill_holes_and_orientation.obj,36.19599,9.067597
D00791_06_fill_holes_and_orientation.obj,-8.739263,-21.935444
D00809_06_fill_holes_and_orientation.obj,29.98796,5.714242
D00837_06_fill_holes_and_orientation.obj,40.338917,12.649753
D00896_06_fill_holes_and_orientation.obj,14.118945,15.882834
D00907_06_fill_holes_and_orientation.obj,10.513493,15.291574
D00935_06_fill_holes_and_orientation.obj,39.01829,-6.6546574
D00949_06_fill_holes_and_orientation.obj,28.199905,-17.199108
m1427_06_fill_holes_and_orientation.obj,30.550705,-19.416754
m1428_06_fill_holes_and_orientation.obj,32.029934,-18.109673
m1429_06_fill_holes_and_orientation.obj,31.393124,-19.205938
m1430_06_fill_holes_and_orientation.obj,30.647575,-20.520203
m1431_06_fill_holes_and_orientation.obj,27.83666,-18.722376
m1432_06_fill_holes_and_orientation.obj,41.693264,-12.597303
m1433_06_fill_holes_and_orientation.obj,28.896265,-17.66245
m1434_06_fill_holes_and_orientation.obj,11.153933,-1.886366
m1435_06_fill_holes_and_orientation.obj,7.9804873,-4.463276
m1436_06_fill_holes_and_orientation.obj,35.951035,14.251899
m1437_06_fill_holes_and_orientation.obj,33.12453,-19.833063
m1438_06_fill_holes_and_orientation.obj,27.612902,25.984318
m1439_06_fill_holes_and_orientation.obj,35.940613,7.1988873
m1440_06_fill_holes_and_orientation.obj,29.926596,0.1492401
m1441_06_fill_holes_and_orientation.obj,-4.7810397,-21.964684
m1442_06_fill_holes_and_orientation.obj,26.669735,24.052183
m1444_06_fill_holes_and_orientation.obj,22.175428,11.566534
m1446_06_fill_holes_and_orientation.obj,40.5984,12.664866
m1447_06_fill_holes_and_orientation.obj,37.52805,-2.924287
m1449_06_fill_holes_and_orientation.obj,12.309396,-12.990958
m1450_06_fill_holes_and_orientation.obj,13.140505,-21.383968
m1451_06_fill_holes_and_orientation.obj,13.848857,-24.633577
m1452_06_fill_holes_and_orientation.obj,15.627477,-35.097504
m1453_06_fill_holes_and_orientation.obj,-24.674015,6.9044366
m1454_06_fill_holes_and_orientation.obj,-3.4998655,-11.33466
m1455_06_fill_holes_and_orientation.obj,-3.5314994,-17.017502
m1456_06_fill_holes_and_orientation.obj,-17.193151,31.196669
m1457_06_fill_holes_and_orientation.obj,1.0053966,-0.4104431
m1458_06_fill_holes_and_orientation.obj,-27.936314,5.777299
m1459_06_fill_holes_and_orientation.obj,-14.829951,-12.733027
m1460_06_fill_holes_and_orientation.obj,-32.356537,-26.319351
m1461_06_fill_holes_and_orientation.obj,-30.534725,-31.052166
m1462_06_fill_holes_and_orientation.obj,-23.338732,-34.807636
m1463_06_fill_holes_and_orientation.obj,42.87214,7.812803
m1464_06_fill_holes_and_orientation.obj,34.16033,-12.28498
m1465_06_fill_holes_and_orientation.obj,37.693016,-10.409601
m1466_06_fill_holes_and_orientation.obj,29.077568,14.399744
m1467_06_fill_holes_and_orientation.obj,36.319233,6.196839
m1468_06_fill_holes_and_orientation.obj,39.78704,5.4875574
m1469_06_fill_holes_and_orientation.obj,38.110985,-2.3686445
m1470_06_fill_holes_and_orientation.obj,42.65285,7.4052353
m1471_06_fill_holes_and_orientation.obj,1.5949285,28.640312
m1676_06_fill_holes_and_orientation.obj,17.298668,-48.230667
m1678_06_fill_holes_and_orientation.obj,17.86172,-48.705162
m1679_06_fill_holes_and_orientation.obj,35.664207,-5.981051
m1680_06_fill_holes_and_orientation.obj,38.711258,-19.942795
m1681_06_fill_holes_and_orientation.obj,37.598644,-19.75404
m1682_06_fill_holes_and_orientation.obj,-18.938187,-5.4658437
m1683_06_fill_holes_and_orientation.obj,-21.524862,-5.476359
m1684_06_fill_holes_and_orientation.obj,3.204124,21.240307
m1685_06_fill_holes_and_orientation.obj,-23.540565,-16.244867
D00006_06_fill_holes_and_orientation.obj,-38.549637,-30.221489
D00058_06_fill_holes_and_orientation.obj,13.335753,22.877253
D00059_06_fill_holes_and_orientation.obj,-14.268313,-2.8067944
D00105_06_fill_holes_and_orientation.obj,34.04014,8.944587
D00125_06_fill_holes_and_orientation.obj,34.123756,9.243509
D00126_06_fill_holes_and_orientation.obj,-6.199204,-19.189459
D00130_06_fill_holes_and_orientation.obj,24.516624,-25.682352
D00259_06_fill_holes_and_orientation.obj,26.46693,30.042717
D00300_06_fill_holes_and_orientation.obj,14.061416,21.025724
D00520_06_fill_holes_and_orientation.obj,15.49411,32.66699
D00532_06_fill_holes_and_orientation.obj,-13.67024,-3.02582
D00584_06_fill_holes_and_orientation.obj,7.6268773,30.36601
D00589_06_fill_holes_and_orientation.obj,15.769795,22.42361
D00641_06_fill_holes_and_orientation.obj,21.791798,47.32869
D00664_06_fill_holes_and_orientation.obj,18.754812,36.621883
D00729_06_fill_holes_and_orientation.obj,-14.720394,29.77086
D00822_06_fill_holes_and_orientation.obj,9.515006,-27.391346
D00870_06_fill_holes_and_orientation.obj,12.947152,38.03717
D00872_06_fill_holes_and_orientation.obj,20.570423,25.183218
D00998_06_fill_holes_and_orientation.obj,16.97973,23.037762
D00014_06_fill_holes_and_orientation.obj,11.118376,-48.182636
D00085_06_fill_holes_and_orientation.obj,22.05099,-39.830753
D00144_06_fill_holes_and_orientation.obj,22.176271,-40.655582
D00157_06_fill_holes_and_orientation.obj,30.096682,-13.717172
D00196_06_fill_holes_and_orientation.obj,15.732217,-46.585728
D00338_06_fill_holes_and_orientation.obj,10.220372,-38.004253
D00422_06_fill_holes_and_orientation.obj,38.248188,7.2805715
D00474_06_fill_holes_and_orientation.obj,43.37229,1.0357714
D00497_06_fill_holes_and_orientation.obj,27.000858,-33.8514
D00517_06_fill_holes_and_orientation.obj,-5.490163,-28.965086
D00562_06_fill_holes_and_orientation.obj,31.379923,-33.803936
D00593_06_fill_holes_and_orientation.obj,41.998997,-8.759559
D00661_06_fill_holes_and_orientation.obj,21.265236,-39.128967
D00669_06_fill_holes_and_orientation.obj,1.8703865,-17.106749
D00683_06_fill_holes_and_orientation.obj,25.061232,-22.68189
D00790_06_fill_holes_and_orientation.obj,37.963787,1.7728657
D00842_06_fill_holes_and_orientation.obj,37.796238,-6.222029
D00927_06_fill_holes_and_orientation.obj,15.718248,-46.951843
D00964_06_fill_holes_and_orientation.obj,35.285465,-16.989906
m1353_06_fill_holes_and_orientation.obj,-1.111316,-18.10183
m1354_06_fill_holes_and_orientation.obj,1.0969834,-2.0801167
m1355_06_fill_holes_and_orientation.obj,2.5810585,-17.70306
m1356_06_fill_holes_and_orientation.obj,18.769936,12.28608
m1357_06_fill_holes_and_orientation.obj,-5.216904,-30.854172
m1358_06_fill_holes_and_orientation.obj,-6.834336,-45.65564
m1359_06_fill_holes_and_orientation.obj,-4.1110687,-14.665594
m1360_06_fill_holes_and_orientation.obj,-3.861673,-22.889322
m1361_06_fill_holes_and_orientation.obj,10.884077,-7.9466667
m1362_06_fill_holes_and_orientation.obj,-15.342938,-9.826506
m1364_06_fill_holes_and_orientation.obj,-20.23009,-20.494434
m1365_06_fill_holes_and_orientation.obj,1.9162676,-12.071582
m1366_06_fill_holes_and_orientation.obj,-0.20042798,-16.784437
m1368_06_fill_holes_and_orientation.obj,25.901743,-13.193608
m1369_06_fill_holes_and_orientation.obj,13.930272,-22.629162
m1370_06_fill_holes_and_orientation.obj,1.7343152,-16.774784
m1371_06_fill_holes_and_orientation.obj,7.7021203,-51.244244
m1372_06_fill_holes_and_orientation.obj,-4.05134,11.219225
m1373_06_fill_holes_and_orientation.obj,-1.6935856,-20.908203
m1374_06_fill_holes_and_orientation.obj,29.048622,8.014971
m1375_06_fill_holes_and_orientation.obj,-3.5567403,37.58667
m1376_06_fill_holes_and_orientation.obj,40.001507,4.7987175
m1378_06_fill_holes_and_orientation.obj,17.641096,35.89474
m1379_06_fill_holes_and_orientation.obj,16.918095,14.741671
m1380_06_fill_holes_and_orientation.obj,-12.956514,14.5459175
m1381_06_fill_holes_and_orientation.obj,-34.11343,-4.704186
m1382_06_fill_holes_and_orientation.obj,-2.2633266,47.34554
m1383_06_fill_holes_and_orientation.obj,8.0587435,-1.307374
m1384_06_fill_holes_and_orientation.obj,14.6849785,26.853655
m1385_06_fill_holes_and_orientation.obj,-3.6675355,40.13183
m1386_06_fill_holes_and_orientation.obj,-4.867765,40.24995
D00052_06_fill_holes_and_orientation.obj,29.024153,9.367257
D00060_06_fill_holes_and_orientation.obj,41.44652,-5.771165
D00062_06_fill_holes_and_orientation.obj,32.100643,-8.31591
D00064_06_fill_holes_and_orientation.obj,4.8593864,-30.111492
D00068_06_fill_holes_and_orientation.obj,41.067005,-7.3051953
D00119_06_fill_holes_and_orientation.obj,33.123817,-21.431822
D00219_06_fill_holes_and_orientation.obj,35.013947,-8.991531
D00256_06_fill_holes_and_orientation.obj,32.815018,3.6511598
D00371_06_fill_holes_and_orientation.obj,31.00715,-18.290981
D00384_06_fill_holes_and_orientation.obj,40.124416,-11.447947
D00431_06_fill_holes_and_orientation.obj,33.978226,-16.154234
D00459_06_fill_holes_and_orientation.obj,32.141975,-20.55961
D00489_06_fill_holes_and_orientation.obj,32.712963,3.5882971
D00537_06_fill_holes_and_orientation.obj,37.81291,-8.193337
D00613_06_fill_holes_and_orientation.obj,34.67339,13.051942
D00733_06_fill_holes_and_orientation.obj,35.480446,-14.001861
D00878_06_fill_holes_and_orientation.obj,37.242863,-9.105704
D00893_06_fill_holes_and_orientation.obj,43.151104,-0.7387975
D00960_06_fill_holes_and_orientation.obj,34.180355,5.714408
D00970_06_fill_holes_and_orientation.obj,39.193645,-10.672406
D00066_06_fill_holes_and_orientation.obj,35.970566,-19.710604
D00071_06_fill_holes_and_orientation.obj,14.455641,-47.16865
D00133_06_fill_holes_and_orientation.obj,34.569645,-18.114555
D00162_06_fill_holes_and_orientation.obj,36.692688,-19.611414
D00177_06_fill_holes_and_orientation.obj,14.751096,-45.066093
D00195_06_fill_holes_and_orientation.obj,34.19531,-23.901875
D00249_06_fill_holes_and_orientation.obj,35.660954,-20.992163
D00356_06_fill_holes_and_orientation.obj,3.1959743,-49.78287
D00484_06_fill_holes_and_orientation.obj,28.349255,-35.87766
D00513_06_fill_holes_and_orientation.obj,12.736168,-50.273468
D00540_06_fill_holes_and_orientation.obj,32.834866,-33.762146
D00635_06_fill_holes_and_orientation.obj,23.627409,-31.248093
D00712_06_fill_holes_and_orientation.obj,39.912323,-15.811774
D00808_06_fill_holes_and_orientation.obj,24.269258,-42.16862
D00812_06_fill_holes_and_orientation.obj,15.614165,-49.565105
D00906_06_fill_holes_and_orientation.obj,12.41782,-47.940086
D00916_06_fill_holes_and_orientation.obj,30.652775,-36.89214
D00992_06_fill_holes_and_orientation.obj,10.520908,-48.751663
m687_06_fill_holes_and_orientation.obj,31.982746,-34.383457
m688_06_fill_holes_and_orientation.obj,4.416977,-51.088318
m691_06_fill_holes_and_orientation.obj,27.285885,-36.75774
m692_06_fill_holes_and_orientation.obj,15.625651,-49.5468
m694_06_fill_holes_and_orientation.obj,3.3390703,-49.24516
m695_06_fill_holes_and_orientation.obj,13.156778,-47.70368
m696_06_fill_holes_and_orientation.obj,1.5898366,-51.66558
m697_06_fill_holes_and_orientation.obj,29.174362,-38.317913
m698_06_fill_holes_and_orientation.obj,12.681124,-50.412804
m699_06_fill_holes_and_orientation.obj,13.208944,-41.933567
m700_06_fill_holes_and_orientation.obj,32.148224,-34.209934
m701_06_fill_holes_and_orientation.obj,29.209536,-39.127808
m702_06_fill_holes_and_orientation.obj,28.383484,-37.568325
m703_06_fill_holes_and_orientation.obj,44.91568,-7.241099
m704_06_fill_holes_and_orientation.obj,38.66411,-17.651548
m705_06_fill_holes_and_orientation.obj,11.157867,-41.09541
