name,min_A3,max_A3,min_D1,max_D1,min_D2,max_D2,min_D3,max_D3,min_D4,max_D4
Bird\m41_unified_prepared.obj,0.000000,3.136213,0.011681,0.506747,0.000000,0.977981,0.000000,0.132719,0.000000,0.004295
Bird\m42_unified_prepared.obj,0.000000,3.131675,0.023620,0.552668,0.000000,0.947134,0.000000,0.120967,0.000000,0.008246
Bird\m43_unified_prepared.obj,0.000000,3.137168,0.008427,0.533151,0.000000,0.924122,0.000000,0.213577,0.000000,0.012789
Bird\m44_unified_prepared.obj,0.000000,3.125827,0.018968,0.553159,0.000000,0.849135,0.000000,0.120136,0.000000,0.005757
Bird\m45_unified_prepared.obj,0.000000,3.134810,0.024226,0.522558,0.000000,0.989448,0.000000,0.192871,0.000000,0.011517
Bird\m47_unified_prepared.obj,0.000000,3.141556,0.043386,0.502049,0.000000,0.962951,0.000000,0.185878,0.000000,0.005657
Bird\m48_unified_prepared.obj,0.000000,3.139686,0.131146,0.557813,0.000000,1.025889,0.000000,0.178332,0.000000,0.017111
Bird\m49_unified_prepared.obj,0.000000,3.133338,0.092404,0.574337,0.000000,0.999542,0.000000,0.266905,0.000000,0.036580
Bird\m50_unified_prepared.obj,0.000000,3.139049,0.100560,0.566819,0.000000,1.023306,0.000000,0.186823,0.000000,0.010735
Bird\m51_unified_prepared.obj,0.000000,3.131086,0.128816,0.600242,0.000000,1.006175,0.000000,0.154477,0.000000,0.011709
Bird\m52_unified_prepared.obj,0.000000,3.130709,0.068049,0.561867,0.000000,1.051368,0.000000,0.312479,0.000000,0.035159
Bookset\D01009_unified_prepared.obj,0.000000,3.141471,0.154815,0.647447,0.000000,1.267999,0.000000,0.434315,0.000000,0.091257
Bookset\D01013_unified_prepared.obj,0.000000,3.138209,0.027821,0.634730,0.000000,1.146695,0.000000,0.309043,0.000000,0.046261
Bookset\D01030_unified_prepared.obj,0.000000,3.136918,0.018896,0.581366,0.000000,1.038730,0.000000,0.293476,0.000000,0.044447
Bookset\D01038_unified_prepared.obj,0.000000,3.141218,0.055403,0.597175,0.000000,1.056095,0.000000,0.200110,0.000000,0.018257
Bookset\D01042_unified_prepared.obj,0.000000,3.141531,0.084467,0.564216,0.000000,0.975693,0.000000,0.260765,0.000000,0.029853
Bookset\D01050_unified_prepared.obj,0.000000,3.140708,0.089890,0.603129,0.000000,1.065852,0.000000,0.315653,0.000000,0.051529
Bookset\D01065_unified_prepared.obj,0.000000,3.133411,0.018887,0.637817,0.000000,1.157544,0.000000,0.304096,0.000000,0.041615
Bookset\D01078_unified_prepared.obj,0.000000,3.137188,0.092283,0.574324,0.000000,1.089927,0.000000,0.261873,0.000000,0.043262
Bookset\D01096_unified_prepared.obj,0.000000,3.141534,0.023153,0.617234,0.000000,1.213218,0.000000,0.349180,0.000000,0.060772
Bookset\D01108_unified_prepared.obj,0.000000,3.141219,0.108933,0.635884,0.000000,1.232809,0.000000,0.370607,0.000000,0.062035
Bookset\D01109_unified_prepared.obj,0.000000,3.140354,0.111564,0.676196,0.000000,1.273147,0.000000,0.435208,0.000000,0.093326
Bookset\D01110_unified_prepared.obj,0.000000,3.138192,0.076683,0.723736,0.000000,1.259462,0.000000,0.442157,0.000000,0.076965
Bookset\D01122_unified_prepared.obj,0.000000,3.141175,0.020285,0.540289,0.000000,1.023200,0.000000,0.285669,0.000000,0.047888
Bookset\D01135_unified_prepared.obj,0.000000,3.141547,0.063147,0.584896,0.000000,1.123970,0.000000,0.270853,0.000000,0.034191
Bookset\D01146_unified_prepared.obj,0.000000,3.140852,0.080297,0.659647,0.000000,1.134181,0.000000,0.308842,0.000000,0.049390
Bookset\D01182_unified_prepared.obj,0.000000,3.140669,0.041376,0.608628,0.000000,1.119731,0.000000,0.316790,0.000000,0.045098
Bookset\D01183_unified_prepared.obj,0.000000,3.141355,0.062520,0.679215,0.000000,1.292524,0.000000,0.468808,0.000000,0.079615
Bookset\D01184_unified_prepared.obj,0.000000,3.141441,0.224496,0.664259,0.000000,1.247032,0.000000,0.371379,0.000000,0.049343
Bookset\D01190_unified_prepared.obj,0.000000,3.137333,0.023042,0.538506,0.000000,1.045999,0.000000,0.194359,0.000000,0.016778
Bookset\D01199_unified_prepared.obj,0.000000,3.141576,0.073657,0.606734,0.000000,1.107370,0.000000,0.319760,0.000000,0.046711
Bottle\D00020_unified_prepared.obj,0.000000,3.129709,0.124367,0.594728,0.000000,1.002096,0.000000,0.119784,0.000000,0.005949
Bottle\D00123_unified_prepared.obj,0.000000,3.137992,0.131154,0.660001,0.000000,1.010379,0.000000,0.113125,0.000000,0.004189
Bottle\D00139_unified_prepared.obj,0.000000,3.138323,0.015963,0.618579,0.000000,1.006489,0.000000,0.113930,0.000000,0.005125
Bottle\D00166_unified_prepared.obj,0.000000,3.126407,0.134875,0.581640,0.000000,1.033314,0.000000,0.207392,0.000000,0.015100
Bottle\D00176_unified_prepared.obj,0.000000,3.139647,0.150131,0.588812,0.000000,1.013602,0.000000,0.143892,0.000000,0.008847
Bottle\D00208_unified_prepared.obj,0.000000,3.134598,0.121306,0.589535,0.000000,1.017541,0.000000,0.141107,0.000000,0.008186
Bottle\D00281_unified_prepared.obj,0.000000,3.136282,0.104513,0.582128,0.000000,1.008156,0.000000,0.137493,0.000000,0.007556
Bottle\D00311_unified_prepared.obj,0.000000,3.124250,0.186507,0.587075,0.000000,1.018525,0.000000,0.193540,0.000000,0.015686
Bottle\D00347_unified_prepared.obj,0.000000,3.134616,0.108280,0.629027,0.000000,1.007524,0.000000,0.130307,0.000000,0.006993
Bottle\D00350_unified_prepared.obj,0.000000,3.136973,0.130129,0.564216,0.000000,1.013263,0.000000,0.118913,0.000000,0.005833
Bottle\D00390_unified_prepared.obj,0.000000,3.134870,0.215767,0.623880,0.000000,1.020831,0.000000,0.236535,0.000000,0.025677
Bottle\D00451_unified_prepared.obj,0.000000,3.139651,0.171874,0.645471,0.000000,1.023891,0.000000,0.201520,0.000000,0.015087
Bottle\D00679_unified_prepared.obj,0.000000,3.135384,0.142434,0.572390,0.000000,1.005931,0.000000,0.139985,0.000000,0.007860
Bottle\D00696_unified_prepared.obj,0.000000,3.127149,0.113811,0.582066,0.000000,1.009516,0.000000,0.119108,0.000000,0.005384
Bottle\D00711_unified_prepared.obj,0.000000,3.134236,0.191790,0.519289,0.000000,1.020213,0.000000,0.179040,0.000000,0.019028
Bottle\D00716_unified_prepared.obj,0.000000,3.121327,0.057808,0.566791,0.000000,1.034101,0.000000,0.219175,0.000000,0.011314
Bottle\D00726_unified_prepared.obj,0.000000,3.109302,0.152036,0.511692,0.000000,1.005178,0.000000,0.134826,0.000000,0.006578
Bottle\D00892_unified_prepared.obj,0.000000,3.138347,0.104945,0.592541,0.000000,1.002886,0.000000,0.117706,0.000000,0.006009
Bottle\D00940_unified_prepared.obj,0.000000,3.116087,0.227323,0.555328,0.000000,1.028555,0.000000,0.207117,0.000000,0.020088
Bottle\D00959_unified_prepared.obj,0.000000,3.139265,0.113268,0.699487,0.000000,1.016186,0.000000,0.128011,0.000000,0.006529
Bottle\m482_unified_prepared.obj,0.000000,3.141469,0.123180,0.590615,0.000000,1.015104,0.000000,0.139438,0.000000,0.008132
Bottle\m483_unified_prepared.obj,0.000000,3.133829,0.107750,0.568588,0.000000,1.010862,0.000000,0.120186,0.000000,0.005960
Bottle\m484_unified_prepared.obj,0.000000,3.140650,0.130654,0.573836,0.000000,1.011521,0.000000,0.126785,0.000000,0.006926
Bottle\m485_unified_prepared.obj,0.000000,3.129773,0.134823,0.554372,0.000000,1.017344,0.000000,0.139117,0.000000,0.008476
Bottle\m486_unified_prepared.obj,0.000000,3.139856,0.053816,0.555362,0.000000,1.011196,0.000000,0.136597,0.000000,0.007900
Bottle\m487_unified_prepared.obj,0.000000,3.141502,0.140468,0.566057,0.000000,1.016279,0.000000,0.147276,0.000000,0.008614
Bottle\m488_unified_prepared.obj,0.000000,3.127170,0.182959,0.589142,0.000000,1.023973,0.000000,0.175335,0.000000,0.013395
Bottle\m489_unified_prepared.obj,0.000000,3.136330,0.078705,0.642283,0.000000,1.015210,0.000000,0.149668,0.000000,0.008601
Bottle\m490_unified_prepared.obj,0.000000,3.137469,0.126419,0.564703,0.000000,1.024737,0.000000,0.147647,0.000000,0.010770
Bottle\m491_unified_prepared.obj,0.000000,3.130443,0.181163,0.549416,0.000000,1.038070,0.000000,0.238907,0.000000,0.022147
Bottle\m492_unified_prepared.obj,0.000000,3.138320,0.126449,0.556881,0.000000,1.000529,0.000000,0.095281,0.000000,0.003256
BuildingNonResidential\m382_unified_prepared.obj,0.000000,3.137141,0.143219,0.547740,0.000000,1.000700,0.000000,0.324229,0.000000,0.047860
BuildingNonResidential\m383_unified_prepared.obj,0.000000,3.132973,0.085892,0.681586,0.000000,1.007795,0.000000,0.259826,0.000000,0.031422
BuildingNonResidential\m384_unified_prepared.obj,0.000000,3.137764,0.043481,0.635840,0.000000,0.949005,0.000000,0.246274,0.000000,0.009242
BuildingNonResidential\m385_unified_prepared.obj,0.000000,3.122782,0.053863,0.690518,0.000000,1.055660,0.000000,0.335162,0.000000,0.049310
BuildingNonResidential\m386_unified_prepared.obj,0.000000,3.141571,0.319867,0.762765,0.000000,1.329791,0.000000,0.463870,0.000000,0.086456
BuildingNonResidential\m387_unified_prepared.obj,0.000000,3.136295,0.243823,0.529894,0.000000,1.043053,0.000000,0.300002,0.000000,0.038767
BuildingNonResidential\m389_unified_prepared.obj,0.000000,3.134055,0.102986,0.782623,0.000000,1.140639,0.000000,0.384281,0.000000,0.062896
BuildingNonResidential\m390_unified_prepared.obj,0.000000,3.141575,0.240836,0.580694,0.000000,1.021151,0.000000,0.313270,0.000000,0.027683
BuildingNonResidential\m391_unified_prepared.obj,0.000000,3.141571,0.096164,0.566827,0.000000,1.006713,0.000000,0.289907,0.000000,0.033796
BuildingNonResidential\m392_unified_prepared.obj,0.000000,3.133304,0.029841,0.604498,0.000000,0.989969,0.000000,0.267129,0.000000,0.022178
BuildingNonResidential\m393_unified_prepared.obj,0.000000,3.138551,0.095738,0.569341,0.000000,1.068770,0.000000,0.298671,0.000000,0.046704
BuildingNonResidential\m394_unified_prepared.obj,0.000000,3.141581,0.373126,0.622103,0.000000,1.132734,0.000000,0.435002,0.000000,0.075965
BuildingNonResidential\m395_unified_prepared.obj,0.000000,3.136914,0.255344,0.625817,0.000000,1.157508,0.000000,0.427737,0.000000,0.079632
BuildingNonResidential\m396_unified_prepared.obj,0.000000,3.121613,0.200164,0.677054,0.000000,1.124354,0.000000,0.368539,0.000000,0.060451
BuildingNonResidential\m397_unified_prepared.obj,0.000000,3.130177,0.136068,0.593968,0.000000,1.085026,0.000000,0.318016,0.000000,0.035535
BuildingNonResidential\m398_unified_prepared.obj,0.000000,3.130027,0.023820,0.676351,0.000000,1.141767,0.000000,0.393952,0.000000,0.047074
BuildingNonResidential\m399_unified_prepared.obj,0.000000,3.132728,0.118326,0.723476,0.000000,1.375417,0.000000,0.502764,0.000000,0.094196
BuildingNonResidential\m400_unified_prepared.obj,0.000000,3.139824,0.222462,0.654253,0.000000,1.129383,0.000000,0.300130,0.000000,0.041519
BuildingNonResidential\m401_unified_prepared.obj,0.000000,3.127793,0.012925,0.520330,0.000000,0.987073,0.000000,0.226548,0.000000,0.013453
BuildingNonResidential\m402_unified_prepared.obj,0.000000,3.131437,0.036462,0.692034,0.000000,1.022205,0.000000,0.307764,0.000000,0.033916
BuildingNonResidential\m404_unified_prepared.obj,0.000000,3.134869,0.091947,0.602314,0.000000,0.900322,0.000000,0.224354,0.000000,0.017993
BuildingNonResidential\m405_unified_prepared.obj,0.000000,3.139076,0.155711,0.739614,0.000000,1.312139,0.000000,0.497210,0.000000,0.097571
BuildingNonResidential\m406_unified_prepared.obj,0.000000,3.134788,0.183730,0.716489,0.000000,1.052871,0.000000,0.326373,0.000000,0.036256
BuildingNonResidential\m407_unified_prepared.obj,0.000000,3.135234,0.248526,0.632077,0.000000,1.039712,0.000000,0.355687,0.000000,0.051291
BuildingNonResidential\m408_unified_prepared.obj,0.000000,3.137149,0.028339,0.620863,0.000000,1.142200,0.000000,0.275678,0.000000,0.021703
BuildingNonResidential\m409_unified_prepared.obj,0.000000,3.131487,0.071654,0.640459,0.000000,1.063679,0.000000,0.251587,0.000000,0.010121
BuildingNonResidential\m410_unified_prepared.obj,0.000000,3.136752,0.059660,0.511923,0.000000,0.965364,0.000000,0.221597,0.000000,0.011036
BuildingNonResidential\m412_unified_prepared.obj,0.000000,3.138598,0.027570,0.524214,0.000000,0.996154,0.000000,0.164139,0.000000,0.005455
BuildingNonResidential\m413_unified_prepared.obj,0.000000,3.138546,0.064011,0.746567,0.000000,1.336980,0.000000,0.416772,0.000000,0.087289
BuildingNonResidential\m414_unified_prepared.obj,0.000000,3.133363,0.241492,0.535771,0.000000,0.984128,0.000000,0.253077,0.000000,0.038201
BuildingNonResidential\m415_unified_prepared.obj,0.000000,3.141461,0.009778,0.657514,0.000000,1.056222,0.000000,0.308238,0.000000,0.037411
BuildingNonResidential\m416_unified_prepared.obj,0.000000,3.141024,0.018740,0.598970,0.000000,1.064090,0.000000,0.224667,0.000000,0.017954
BuildingNonResidential\m418_unified_prepared.obj,0.000000,3.139365,0.334565,0.727947,0.000000,1.307872,0.000000,0.413476,0.000000,0.091735
BuildingNonResidential\m420_unified_prepared.obj,0.000000,3.134917,0.142490,0.648214,0.000000,1.185379,0.000000,0.335943,0.000000,0.033184
BuildingNonResidential\m421_unified_prepared.obj,0.000000,3.141557,0.049305,0.603694,0.000000,1.138324,0.000000,0.270924,0.000000,0.023370
BuildingNonResidential\m470_unified_prepared.obj,0.000000,3.139912,0.055899,0.775257,0.000000,1.118676,0.000000,0.279646,0.000000,0.010328
BuildingNonResidential\m471_unified_prepared.obj,0.000000,3.141582,0.080040,0.566372,0.000000,1.001929,0.000000,0.109514,0.000000,0.004876
BuildingNonResidential\m472_unified_prepared.obj,0.000000,3.135464,0.102802,0.638768,0.000000,1.007518,0.000000,0.212360,0.000000,0.014079
BuildingNonResidential\m474_unified_prepared.obj,0.000000,3.140510,0.148540,0.622633,0.000000,1.031694,0.000000,0.294758,0.000000,0.048707
BuildingNonResidential\m475_unified_prepared.obj,0.000000,3.138601,0.022267,0.514227,0.000000,0.819006,0.000000,0.135098,0.000000,0.009793
BuildingNonResidential\m477_unified_prepared.obj,0.000000,3.135642,0.050907,0.575757,0.000000,0.895947,0.000000,0.088761,0.000000,0.003972
BuildingNonResidential\m478_unified_prepared.obj,0.000000,3.140073,0.015610,0.522540,0.000000,0.976766,0.000000,0.224175,0.000000,0.007445
BuildingNonResidential\m479_unified_prepared.obj,0.000000,3.138347,0.009283,0.517501,0.000000,1.024645,0.000000,0.214686,0.000000,0.016368
BuildingNonResidential\m481_unified_prepared.obj,0.000000,3.141457,0.009900,0.501372,0.000000,0.837535,0.000000,0.116064,0.000000,0.005257
Bus\D00084_unified_prepared.obj,0.000000,3.134616,0.100318,0.514602,0.000000,1.014123,0.000000,0.128707,0.000000,0.009221
Bus\D00114_unified_prepared.obj,0.000000,3.131678,0.054367,0.567869,0.000000,1.083192,0.000000,0.261648,0.000000,0.030746
Bus\D00151_unified_prepared.obj,0.000000,3.137364,0.017177,0.537125,0.000000,1.011161,0.000000,0.139332,0.000000,0.008957
Bus\D00179_unified_prepared.obj,0.000000,3.140513,0.033610,0.542341,0.000000,1.019129,0.000000,0.147044,0.000000,0.008761
Bus\D00182_unified_prepared.obj,0.000000,3.136309,0.021745,0.533416,0.000000,1.001443,0.000000,0.109703,0.000000,0.004970
Bus\D00264_unified_prepared.obj,0.000000,3.125419,0.110556,0.522995,0.000000,1.032293,0.000000,0.149839,0.000000,0.011312
Bus\D00411_unified_prepared.obj,0.000000,3.139339,0.027907,0.526828,0.000000,1.025294,0.000000,0.158471,0.000000,0.010470
Bus\D00436_unified_prepared.obj,0.000000,3.133323,0.148276,0.516156,0.000000,0.999903,0.000000,0.164195,0.000000,0.015206
Bus\D00446_unified_prepared.obj,0.000000,3.138284,0.009594,0.523344,0.000000,1.005769,0.000000,0.132363,0.000000,0.006943
Bus\D00448_unified_prepared.obj,0.000000,3.136739,0.042879,0.547001,0.000000,1.069935,0.000000,0.205043,0.000000,0.022517
Bus\D00483_unified_prepared.obj,0.000000,3.130011,0.040314,0.551736,0.000000,1.038318,0.000000,0.214328,0.000000,0.025323
Bus\D00516_unified_prepared.obj,0.000000,3.139534,0.129085,0.533490,0.000000,1.037815,0.000000,0.171895,0.000000,0.013702
Bus\D00677_unified_prepared.obj,0.000000,3.128635,0.019708,0.561684,0.000000,1.013668,0.000000,0.210258,0.000000,0.023291
Bus\D00754_unified_prepared.obj,0.000000,3.139716,0.088002,0.569049,0.000000,1.011696,0.000000,0.147723,0.000000,0.010559
Bus\D00769_unified_prepared.obj,0.000000,3.136616,0.092307,0.529269,0.000000,1.046462,0.000000,0.188002,0.000000,0.016624
Bus\D00775_unified_prepared.obj,0.000000,3.139306,0.028510,0.538545,0.000000,1.047222,0.000000,0.192737,0.000000,0.016247
Bus\D00815_unified_prepared.obj,0.000000,3.138173,0.025711,0.537726,0.000000,1.023577,0.000000,0.149385,0.000000,0.012035
Bus\D00823_unified_prepared.obj,0.000000,3.138684,0.117335,0.614742,0.000000,1.022661,0.000000,0.150219,0.000000,0.011622
Bus\D00832_unified_prepared.obj,0.000000,3.138365,0.149182,0.529636,0.000000,1.024545,0.000000,0.210002,0.000000,0.018761
Bus\D00857_unified_prepared.obj,0.000000,3.141437,0.038555,0.540782,0.000000,1.025336,0.000000,0.151853,0.000000,0.011125
Car\D00168_unified_prepared.obj,0.000000,3.141293,0.016883,0.518021,0.000000,1.027851,0.000000,0.174473,0.000000,0.014632
Car\D00236_unified_prepared.obj,0.000000,3.134863,0.030968,0.547917,0.000000,1.016651,0.000000,0.218940,0.000000,0.026280
Car\D00260_unified_prepared.obj,0.000000,3.124834,0.033892,0.512950,0.000000,1.001091,0.000000,0.199846,0.000000,0.020138
Car\D00265_unified_prepared.obj,0.000000,3.139788,0.141078,0.520926,0.000000,1.019654,0.000000,0.174370,0.000000,0.012991
Car\D00299_unified_prepared.obj,0.000000,3.140591,0.053577,0.635383,0.000000,1.132127,0.000000,0.311234,0.000000,0.045329
Car\D00377_unified_prepared.obj,0.000000,3.139975,0.062685,0.591506,0.000000,1.023467,0.000000,0.194540,0.000000,0.013836
Car\D00405_unified_prepared.obj,0.000000,3.132446,0.120936,0.572896,0.000000,1.015187,0.000000,0.229489,0.000000,0.025794
Car\D00452_unified_prepared.obj,0.000000,3.124913,0.091321,0.588957,0.000000,1.072443,0.000000,0.241356,0.000000,0.028908
Car\D00504_unified_prepared.obj,0.000000,3.130944,0.018481,0.543940,0.000000,1.058452,0.000000,0.224025,0.000000,0.018610
Car\D00541_unified_prepared.obj,0.000000,3.125182,0.017708,0.528242,0.000000,1.016090,0.000000,0.202164,0.000000,0.020120
Car\D00618_unified_prepared.obj,0.000000,3.139371,0.043929,0.520906,0.000000,1.007342,0.000000,0.166508,0.000000,0.009603
Car\D00670_unified_prepared.obj,0.000000,3.135635,0.078917,0.528322,0.000000,0.999047,0.000000,0.161739,0.000000,0.011642
Car\D00671_unified_prepared.obj,0.000000,3.137399,0.061271,0.534921,0.000000,1.043782,0.000000,0.181206,0.000000,0.015244
Car\D00724_unified_prepared.obj,0.000000,3.137910,0.039985,0.556059,0.000000,1.015547,0.000000,0.207588,0.000000,0.022176
Car\D00767_unified_prepared.obj,0.000000,3.125735,0.101981,0.522497,0.000000,1.010310,0.000000,0.184526,0.000000,0.020269
Car\D00785_unified_prepared.obj,0.000000,3.132574,0.145929,0.591213,0.000000,1.047672,0.000000,0.204937,0.000000,0.020676
Car\D00793_unified_prepared.obj,0.000000,3.135050,0.155489,0.524374,0.000000,1.002773,0.000000,0.184818,0.000000,0.013568
Car\D00803_unified_prepared.obj,0.000000,3.135404,0.141669,0.520314,0.000000,1.014905,0.000000,0.145233,0.000000,0.009139
Car\D00865_unified_prepared.obj,0.000000,3.136570,0.019694,0.517970,0.000000,1.005109,0.000000,0.175716,0.000000,0.017124
Car\D00976_unified_prepared.obj,0.000000,3.133422,0.034861,0.575638,0.000000,1.068471,0.000000,0.229497,0.000000,0.025398
Car\m1485_unified_prepared.obj,0.000000,3.132587,0.119010,0.539901,0.000000,1.011704,0.000000,0.207318,0.000000,0.024095
Car\m1486_unified_prepared.obj,0.000000,3.131636,0.179263,0.541425,0.000000,1.048685,0.000000,0.202252,0.000000,0.020776
Car\m1487_unified_prepared.obj,0.000000,3.138565,0.178226,0.578282,0.000000,1.080596,0.000000,0.246566,0.000000,0.027990
Car\m1488_unified_prepared.obj,0.000000,3.135270,0.152415,0.595189,0.000000,1.118844,0.000000,0.285555,0.000000,0.033182
Car\m1489_unified_prepared.obj,0.000000,3.141361,0.171255,0.540172,0.000000,1.041227,0.000000,0.219294,0.000000,0.024134
Car\m1490_unified_prepared.obj,0.000000,3.127307,0.028801,0.540596,0.000000,1.038595,0.000000,0.221987,0.000000,0.024290
Car\m1492_unified_prepared.obj,0.000000,3.136134,0.011880,0.662171,0.000000,1.003007,0.000000,0.216114,0.000000,0.021045
Car\m1495_unified_prepared.obj,0.000000,3.138359,0.007764,0.541166,0.000000,1.009186,0.000000,0.188720,0.000000,0.015587
Car\m1496_unified_prepared.obj,0.000000,3.137161,0.077031,0.521781,0.000000,1.021404,0.000000,0.177928,0.000000,0.014595
Car\m1497_unified_prepared.obj,0.000000,3.134120,0.047595,0.566063,0.000000,1.037436,0.000000,0.170846,0.000000,0.012910
Car\m1498_unified_prepared.obj,0.000000,3.130166,0.041069,0.521144,0.000000,1.023659,0.000000,0.167790,0.000000,0.012192
