name,surface_area_before,volume_before,compactness_before,rectangularity_before,diameter_before,convexity_before,eccentricity_before,surface_area_after,volume_after,compactness_after,rectangularity_after,diameter_after,convexity_after,eccentricity_after
Bird\m47_02_translated.obj,0.267553,0.002510,26.885947,0.159853,0.950001,0.978099,112.280323,0.271640,0.002479,28.843674,0.162295,0.950001,0.966044,111.943595
Bird\m47_03_aligned.obj,0.267553,0.002510,26.885938,0.155482,0.950000,0.690957,112.280206,0.271640,0.002479,28.843706,0.157857,0.950000,0.682441,111.943475
Bird\m47_04_flipped.obj,0.267553,0.002510,26.885938,0.155482,0.950000,0.690957,112.280206,0.271640,0.002479,28.843706,0.157857,0.950000,0.682441,111.943475
Bird\m47_05_scaled.obj,0.297761,0.002947,26.886059,0.155482,1.002198,0.966555,112.280181,0.302310,0.002910,28.843813,0.157857,1.002198,0.954642,111.943449
Bird\m47_unified.obj,0.297761,0.002947,26.886059,0.155482,1.002198,0.966555,112.280181,0.302310,0.002910,28.843813,0.157857,1.002198,0.954642,111.943449
Bird\m50_00_original.obj,0.797410,0.043010,2.423578,0.369237,0.960083,5.729472,10.677889,0.797410,0.043010,2.423578,0.369237,0.960083,5.729472,10.677889
Bird\m50_01_remeshed.obj,0.797410,0.043010,2.423578,0.369237,0.960083,3.273504,29.189070,0.797410,0.043010,2.423578,0.369237,0.960083,3.273504,29.189070
Bird\m50_02_translated.obj,0.797410,0.043010,2.423579,0.369237,0.960083,4.466470,29.189070,0.797410,0.043010,2.423579,0.369237,0.960083,4.466470,29.189070
Bird\m50_03_aligned.obj,0.797409,0.043010,2.423579,0.412650,0.960083,2.713626,29.189074,0.797409,0.043010,2.423579,0.412650,0.960083,2.713626,29.189074
Bird\m50_04_flipped.obj,0.797409,0.043010,2.423579,0.412650,0.960083,2.713626,29.189074,0.797409,0.043010,2.423579,0.412650,0.960083,2.713626,29.189074
Bird\m50_05_scaled.obj,0.933282,0.054458,2.423577,0.412650,1.038663,4.315585,29.189068,0.933282,0.054458,2.423577,0.412650,1.038663,4.315585,29.189068
Bird\m50_unified.obj,0.933282,0.054458,2.423577,0.412650,1.038663,4.315585,29.189068,0.933282,0.054458,2.423577,0.412650,1.038663,4.315585,29.189068
Bookset\D01135_00_original.obj,2772.279930,636.521667,464.978087,11.137079,11.693678,21.952312,5.909773,909.807219,5.266034,240120.078175,3.654968,11.693678,0.181615,5.909773
Bookset\D01135_01_remeshed.obj,901.730355,197.495633,166.212124,3.622521,11.693678,9.940174,5.857900,1458.784980,32.536296,25928.969196,5.860376,11.693678,1.637588,5.867119
Bookset\D01135_02_translated.obj,901.730355,9.796409,67552.876139,3.622521,11.693678,0.328327,5.857900,1458.784978,59.632696,7718.849805,5.860376,11.693678,1.998591,5.867119
Bookset\D01135_03_aligned.obj,901.730346,9.796379,67553.292160,4.201549,11.693678,3.242149,5.857900,1458.784957,59.632677,7718.854285,6.797106,11.693678,19.735661,5.867119
Bookset\D01135_04_flipped.obj,901.730346,9.796379,67553.292160,4.201549,11.693678,0.241542,5.857900,1458.784957,59.632677,7718.854285,6.797106,11.693678,1.470320,5.867119
Bookset\D01135_05_scaled.obj,8.344745,0.008721,67554.153898,4.201556,1.124914,0.930024,5.857900,13.499808,0.053087,7718.859876,6.797116,1.124914,5.661288,5.867119
Bookset\D01135_unified.obj,8.344745,0.008721,67554.153898,4.201556,1.124914,0.930024,5.857900,13.499808,0.053087,7718.859876,6.797116,1.124914,5.661288,5.867119
Bookset\D01184_00_original.obj,3.157565,0.052220,102.077517,8.683940,0.437065,18.397076,6.188086,1.042141,0.015677,40.718567,2.866098,0.437065,5.523050,6.188086
Bookset\D01184_01_remeshed.obj,1.015753,0.016185,35.374294,2.793525,0.437065,5.892632,28.317409,1.217260,0.009348,182.479618,3.347710,0.437065,3.403603,28.133339
Bookset\D01184_02_translated.obj,1.015753,0.011709,67.583271,2.793525,0.437065,33.286983,28.317303,1.217260,0.008793,206.272065,3.347711,0.437065,24.995782,28.133234
Bookset\D01184_03_aligned.obj,1.015753,0.011709,67.583221,2.359539,0.437065,12.894878,28.317369,1.217260,0.008793,206.272970,2.827628,0.437065,9.682966,28.133300
Bookset\D01184_04_flipped.obj,1.015753,0.011709,67.583221,2.359539,0.437065,9.317805,28.317369,1.217260,0.008793,206.272970,2.827628,0.437065,6.996885,28.133300
Bookset\D01184_05_scaled.obj,8.320208,0.274508,67.583366,2.359544,1.250889,13.225835,28.317380,9.970787,0.206133,206.272452,2.827635,1.250889,9.931510,28.133310
Bookset\D01184_unified.obj,8.320208,0.274508,67.583366,2.359544,1.250889,13.225835,28.317380,9.970787,0.206133,206.272452,2.827635,1.250889,9.931510,28.133310
Bottle\D00311_00_original.obj,3.458462,0.447582,1.825794,0.615895,1.734925,21.887271,13.410090,3.458462,0.447582,1.825794,0.615895,1.734925,21.887271,13.410090
Bottle\D00311_01_remeshed.obj,3.458462,0.447582,1.825794,0.615895,1.734925,16.370844,12.897853,3.458462,0.447582,1.825794,0.615895,1.734925,16.370844,12.897853
Bottle\D00311_02_translated.obj,3.458462,0.447582,1.825794,0.615895,1.734925,33.997598,12.897854,3.458462,0.447582,1.825794,0.615895,1.734925,33.997598,12.897854
Bottle\D00311_03_aligned.obj,3.458461,0.447582,1.825794,0.620873,1.734925,53.446420,12.897854,3.458461,0.447582,1.825794,0.620873,1.734925,53.446420,12.897854
Bottle\D00311_04_flipped.obj,3.458461,0.447582,1.825794,0.620873,1.734925,53.446420,12.897854,3.458461,0.447582,1.825794,0.620873,1.734925,53.446420,12.897854
Bottle\D00311_05_scaled.obj,1.191982,0.090563,1.825794,0.620872,1.018532,25.667459,12.897855,1.191982,0.090563,1.825794,0.620872,1.018532,25.667459,12.897855
Bottle\D00311_unified.obj,1.191982,0.090563,1.825794,0.620872,1.018532,25.667459,12.897855,1.191982,0.090563,1.825794,0.620872,1.018532,25.667459,12.897855
Bottle\D00347_00_original.obj,3.129477,0.051022,104.100679,1.005746,1.595750,8.660041,22.545212,3.157904,0.061024,74.772706,1.014881,1.595750,10.357761,22.577936
Bottle\D00347_01_remeshed.obj,3.129477,0.051022,104.100802,1.005746,1.595750,13.300865,22.598228,3.157904,0.063052,70.040601,1.014881,1.595750,16.437006,22.606517
Bottle\D00347_02_translated.obj,3.129477,0.051022,104.100279,1.005746,1.595750,7.954885,22.598226,3.157904,0.063768,68.476442,1.014881,1.595750,9.942143,22.606515
Bottle\D00347_03_aligned.obj,3.129477,0.051022,104.100121,1.007670,1.595750,112.423720,22.598226,3.157904,0.063768,68.476336,1.016823,1.595750,140.508949,22.606515
Bottle\D00347_04_flipped.obj,3.129477,0.051022,104.100121,1.007670,1.595750,26.185698,22.598226,3.157904,0.063768,68.476336,1.016823,1.595750,32.727300,22.606515
Bottle\D00347_05_scaled.obj,1.252456,0.012918,104.100226,1.007671,1.009509,16.685839,22.598224,1.263833,0.016145,68.476360,1.016824,1.009509,20.854235,22.606513
Bottle\D00347_unified.obj,1.252456,0.012918,104.100226,1.007671,1.009509,16.685839,22.598224,1.263833,0.016145,68.476360,1.016824,1.009509,20.854235,22.606513
Bottle\D00711_00_original.obj,4.826861,0.774257,1.658715,0.621527,1.936126,44.150287,10.136898,4.902625,0.795864,1.644960,0.631283,1.936126,45.382414,10.231946
Bottle\D00711_01_remeshed.obj,4.826860,0.774257,1.658715,0.621527,1.936126,13.655576,9.322338,4.902625,0.795864,1.644961,0.631283,1.936126,14.036669,9.324156
Bottle\D00711_02_translated.obj,4.826861,0.770924,1.673088,0.621527,1.936126,15.461927,9.322336,4.902625,0.795864,1.644961,0.631283,1.936126,15.962140,9.324154
Bottle\D00711_03_aligned.obj,4.826861,0.770924,1.673088,0.624205,1.936126,20.543966,9.322336,4.902625,0.795864,1.644961,0.634002,1.936126,21.208589,9.324154
Bottle\D00711_04_flipped.obj,4.826861,0.770924,1.673088,0.624205,1.936126,27.383119,9.322336,4.902625,0.795864,1.644961,0.634002,1.936126,28.268997,9.324154
Bottle\D00711_05_scaled.obj,1.341747,0.112985,1.673088,0.624205,1.020790,41.365581,9.322336,1.362808,0.116640,1.644960,0.634003,1.020790,42.703812,9.324154
Bottle\D00711_unified.obj,1.341747,0.112985,1.673088,0.624205,1.020790,41.365581,9.322336,1.362808,0.116640,1.644960,0.634003,1.020790,42.703812,9.324154
Bottle\D00940_00_original.obj,4.681669,0.702021,1.840980,0.688390,1.859266,10.294198,12.760183,4.681704,0.702021,1.841021,0.688395,1.859266,10.294198,12.764945
Bottle\D00940_01_remeshed.obj,4.681669,0.702021,1.840980,0.688390,1.859266,26.503059,12.889515,4.681704,0.702021,1.841021,0.688395,1.859266,26.503059,12.889805
Bottle\D00940_02_translated.obj,4.681669,0.702021,1.840980,0.688390,1.859266,84.172819,12.889517,4.681704,0.702021,1.841021,0.688396,1.859266,84.172819,12.889807
Bottle\D00940_03_aligned.obj,4.681669,0.702021,1.840980,0.700120,1.859265,15.651599,12.889516,4.681704,0.702021,1.841021,0.700125,1.859265,15.651600,12.889806
Bottle\D00940_04_flipped.obj,4.681669,0.702021,1.840980,0.700120,1.859265,43.374564,12.889516,4.681704,0.702021,1.841021,0.700125,1.859265,43.374564,12.889806
Bottle\D00940_05_scaled.obj,1.443804,0.120230,1.840979,0.700121,1.032513,48.053599,12.889516,1.443815,0.120230,1.841020,0.700126,1.032513,48.053599,12.889806
Bottle\D00940_unified.obj,1.443804,0.120230,1.840979,0.700121,1.032513,48.053599,12.889516,1.443815,0.120230,1.841020,0.700126,1.032513,48.053599,12.889806
BuildingNonResidential\m382_00_original.obj,3.320238,0.077713,53.587601,0.797729,1.139164,1.017343,2.573925,3.379090,0.085317,46.867455,0.811869,1.139164,1.116888,2.609792
BuildingNonResidential\m382_01_remeshed.obj,3.320238,0.077713,53.587584,0.797729,1.139164,7.603784,4.287189,3.379090,0.085317,46.867440,0.811869,1.139164,8.347802,4.286980
BuildingNonResidential\m382_02_translated.obj,3.320237,0.082679,47.343942,0.797729,1.139164,15.888768,4.287191,3.379090,0.085317,46.867469,0.811869,1.139164,16.395798,4.286981
BuildingNonResidential\m382_03_aligned.obj,3.320237,0.082679,47.343908,0.573463,1.139164,1.149687,4.287190,3.379090,0.085317,46.867438,0.583628,1.139164,1.186375,4.286980
BuildingNonResidential\m382_04_flipped.obj,3.320237,0.082679,47.343908,0.573463,1.139164,2.963602,4.287190,3.379090,0.085317,46.867438,0.583628,1.139164,3.058174,4.286980
BuildingNonResidential\m382_05_scaled.obj,2.664413,0.059435,47.343913,0.573463,1.020475,0.781085,4.287190,2.711640,0.061332,46.867446,0.583628,1.020475,0.806011,4.286980
BuildingNonResidential\m382_unified.obj,2.664413,0.059435,47.343913,0.573463,1.020475,0.781085,4.287190,2.711640,0.061332,46.867446,0.583628,1.020475,0.806011,4.286980
BuildingNonResidential\m393_00_original.obj,3.347649,0.000134,18466252.845384,0.897667,1.009776,0.007086,1.374672,3.869982,0.060734,138.935701,1.037730,1.009776,3.210992,1.328134
BuildingNonResidential\m393_01_remeshed.obj,3.347649,0.000134,18458724.680316,0.897667,1.009776,0.014630,2.575673,3.869919,0.060734,138.928870,1.037713,1.009776,6.628249,2.566172
BuildingNonResidential\m393_02_translated.obj,3.347649,0.030637,353.408159,0.897667,1.009776,1.048866,2.575672,3.869918,0.060734,138.928689,1.037713,1.009776,2.079243,2.566171
BuildingNonResidential\m393_03_aligned.obj,3.347650,0.030637,353.404800,0.835375,1.009777,3.574420,2.575673,3.869919,0.060734,138.927917,0.965703,1.009777,7.085814,2.566172
BuildingNonResidential\m393_04_flipped.obj,3.347650,0.030637,353.404800,0.835375,1.009777,1.060603,2.575673,3.869919,0.060734,138.927917,0.965703,1.009777,2.102505,2.566172
BuildingNonResidential\m393_05_scaled.obj,3.770520,0.036621,353.415085,0.835375,1.071658,4.915830,2.575673,4.358762,0.072597,138.929976,0.965703,1.071658,9.745053,2.566172
BuildingNonResidential\m393_unified.obj,3.770520,0.036621,353.415085,0.835375,1.071658,4.915830,2.575673,4.358762,0.072597,138.929976,0.965703,1.071658,9.745053,2.566172
BuildingNonResidential\m400_00_original.obj,5.643190,0.034228,1356.303792,1.399230,1.212582,3.841265,2.891466,5.643190,0.051592,596.977934,1.399230,1.212582,5.789935,2.891466
BuildingNonResidential\m400_01_remeshed.obj,5.641473,0.034196,1357.613305,1.398805,1.212582,3.837660,4.378625,5.643190,0.034228,1356.303676,1.399230,1.212582,3.841265,4.379058
BuildingNonResidential\m400_02_translated.obj,5.641473,0.034140,1362.076920,1.398804,1.212582,1.052391,4.378630,5.643190,0.034228,1356.303676,1.399230,1.212582,1.055110,4.379063
BuildingNonResidential\m400_03_aligned.obj,5.641473,0.034140,1362.070559,1.230708,1.212583,3.004713,4.378630,5.643190,0.034228,1356.297491,1.231083,1.212583,3.012475,4.379063
BuildingNonResidential\m400_04_flipped.obj,5.641473,0.034140,1362.070559,1.230708,1.212583,3.004713,4.378630,5.643190,0.034228,1356.297491,1.231083,1.212583,3.012475,4.379063
BuildingNonResidential\m400_05_scaled.obj,6.017571,0.037610,1362.080957,1.230708,1.252350,1.453322,4.378630,6.019402,0.037707,1356.308297,1.231082,1.252350,1.457076,4.379063
BuildingNonResidential\m400_unified.obj,6.017571,0.037610,1362.080957,1.230708,1.252350,1.453322,4.378630,6.019402,0.037707,1356.308297,1.231082,1.252350,1.457076,4.379063
BuildingNonResidential\m405_00_original.obj,15.211059,0.087583,4056.804615,3.101995,1.359711,3.858369,3.316245,15.211059,0.064046,7586.464935,3.101995,1.359711,2.821474,3.316245
BuildingNonResidential\m405_01_remeshed.obj,14.967754,0.074910,5283.737441,3.052378,1.359711,8.907075,2.757511,22.689781,0.075778,17986.793769,4.627132,1.359711,9.010302,2.762361
BuildingNonResidential\m405_02_translated.obj,14.967758,0.073920,5426.189312,3.052378,1.359711,3.814774,2.757511,22.689785,0.019782,263936.131286,4.627133,1.359711,1.020886,2.762361
BuildingNonResidential\m405_03_aligned.obj,14.967751,0.073920,5426.171275,2.971948,1.359712,2.246015,2.757511,22.689778,0.020257,251698.442976,4.505208,1.359712,0.615502,2.746519
BuildingNonResidential\m405_04_flipped.obj,14.967751,0.073920,5426.171275,2.971948,1.359712,9.845543,2.757511,22.689778,0.020257,251698.442976,4.505208,1.359712,2.698092,2.746519
BuildingNonResidential\m405_05_scaled.obj,16.096919,0.082441,5426.178165,2.971946,1.410067,4.578066,2.757511,24.401496,0.022592,251701.695259,4.505206,1.410067,1.254575,2.746519
BuildingNonResidential\m405_unified.obj,16.096919,0.082441,5426.178165,2.971946,1.410067,4.578066,2.757511,24.401496,0.022592,251701.695259,4.505206,1.410067,1.254575,2.746519
BuildingNonResidential\m412_00_original.obj,0.771690,0.000993,4122.331414,0.632137,0.975170,0.479772,31.268931,0.773339,0.000858,5549.766717,0.633487,0.975170,0.414820,31.412947
BuildingNonResidential\m412_01_remeshed.obj,0.770884,0.000988,4152.690564,0.631477,0.975170,1.160696,30.815624,0.773070,0.001015,3965.096981,0.633267,0.975170,1.192890,30.860445
BuildingNonResidential\m412_02_translated.obj,0.770885,0.000988,4152.675257,0.631477,0.975170,0.248901,30.815503,0.773070,0.001015,3965.092484,0.633268,0.975170,0.255805,30.860324
BuildingNonResidential\m412_03_aligned.obj,0.770884,0.000988,4152.780476,0.616804,0.975170,0.072199,30.815530,0.773070,0.001015,3965.182184,0.618553,0.975170,0.074202,30.860351
BuildingNonResidential\m412_04_flipped.obj,0.770884,0.000988,4152.780476,0.616804,0.975170,0.154875,30.815530,0.773070,0.001015,3965.182184,0.618553,0.975170,0.159171,30.860351
BuildingNonResidential\m412_05_scaled.obj,0.854301,0.001152,4152.601444,0.616804,1.026575,0.298112,30.815523,0.856723,0.001184,3965.014008,0.618553,1.026575,0.306381,30.860344
BuildingNonResidential\m412_unified.obj,0.854301,0.001152,4152.601444,0.616804,1.026575,0.298112,30.815523,0.856723,0.001184,3965.014008,0.618553,1.026575,0.306381,30.860344
Bus\D00182_00_original.obj,13161.645890,2333.087846,3703.531564,7.789488,42.866764,5.158472,26.889565,4362.363781,3774.787672,51.514348,2.581788,42.866764,8.346080,26.889565
Bus\D00182_01_remeshed.obj,4196.804490,867.030693,869.430551,2.481409,42.845912,1.179084,27.418713,9675.997846,2503.338554,1278.190954,5.721045,42.845912,3.404317,26.678831
Bus\D00182_02_translated.obj,4196.804431,866.897860,869.696977,2.481409,42.845911,3.901966,27.418713,9675.997884,1941.549581,2124.897324,5.721045,42.845911,8.739046,26.678831
Bus\D00182_03_aligned.obj,4196.804419,866.897728,869.697233,2.181741,42.845911,3.557652,27.418713,9675.997881,1941.549359,2124.897807,5.030143,42.845911,7.967903,26.685893
Bus\D00182_04_flipped.obj,4196.804419,866.897728,869.697233,2.181741,42.845911,3.557652,27.418713,9675.997881,1941.549359,2124.897807,5.030143,42.845911,7.967903,26.685893
Bus\D00182_05_scaled.obj,2.356136,0.011532,869.708156,2.181747,1.015196,13.069143,27.418716,5.432219,0.025827,2124.905254,5.030155,1.015196,29.270455,26.678834
Bus\D00182_unified.obj,2.356136,0.011532,869.708156,2.181747,1.015196,13.069143,27.418716,5.432219,0.025827,2124.905254,5.030155,1.015196,29.270455,26.678834
Bus\D00411_00_original.obj,2505.007476,821.306705,206.045896,6.355798,17.419943,25.643978,27.719123,831.043585,92.890001,588.140508,2.108555,17.419943,2.900341,27.719123
Bus\D00411_01_remeshed.obj,805.277875,282.730506,57.761650,2.043181,17.419943,5.701200,33.734357,2578.886224,88.558936,19336.567774,6.543246,17.419943,1.785772,34.063934
Bus\D00411_02_translated.obj,805.277859,187.621347,131.165737,2.043181,17.419943,31.632087,33.734359,2578.886140,115.019123,11463.151279,6.543246,17.419943,19.391690,34.063936
Bus\D00411_03_aligned.obj,805.277845,187.621368,131.165700,2.008978,17.419943,7.112568,33.734357,2578.886188,115.087883,11449.458622,6.433712,17.419943,4.362885,34.054948
Bus\D00411_04_flipped.obj,805.277845,187.621368,131.165700,2.008978,17.419943,24.898057,33.734357,2578.886188,115.087883,11449.458622,6.433712,17.419943,15.272592,34.054948
Bus\D00411_05_scaled.obj,2.812444,0.038725,131.165734,2.008978,1.029474,8.805408,33.734357,9.006792,0.023681,11519.922985,6.433709,1.029474,5.384735,34.054947
Bus\D00411_unified.obj,2.812444,0.038725,131.165734,2.008978,1.029474,8.805408,33.734357,9.006792,0.023681,11519.922985,6.433709,1.029474,5.384735,34.054947
Car\D00670_00_original.obj,4.795173,0.292345,11.406965,0.823221,1.944824,8.654262,29.007017,7.294886,0.118727,243.504730,1.252365,1.944824,4.759648,28.743660
Car\D00670_01_remeshed.obj,4.780784,0.291188,11.394556,0.820751,1.944824,11.920447,29.503253,8.565179,0.020005,13883.579177,1.470445,1.944824,0.818929,29.417323
Car\D00670_02_translated.obj,4.780785,0.276010,12.682255,0.820751,1.944824,21.266588,29.503255,8.565180,0.034228,4742.463675,1.470445,1.944824,2.637242,29.417325
Car\D00670_03_aligned.obj,4.780783,0.276010,12.682185,0.824530,1.944824,12.832811,29.503254,8.565178,0.034227,4742.505341,1.477216,1.944824,1.591370,29.417324
Car\D00670_04_flipped.obj,4.780783,0.276010,12.682185,0.824530,1.944824,12.832811,29.503254,8.565178,0.034227,4742.505341,1.477216,1.944824,1.591370,29.417324
Car\D00670_05_scaled.obj,1.265145,0.037574,12.682223,0.824531,1.000463,5.429824,29.503253,2.266614,0.004660,4742.405551,1.477216,1.000463,0.673348,29.417323
Car\D00670_unified.obj,1.265145,0.037574,12.682223,0.824531,1.000463,5.429824,29.503253,2.266614,0.004660,4742.405551,1.477216,1.000463,0.673348,29.417323
Car\D00671_00_original.obj,9.103132,0.417736,38.222255,1.517884,1.983036,9.835728,25.002123,10.707589,0.514883,40.945372,1.785416,1.983036,12.123095,24.941618
Car\D00671_01_remeshed.obj,7.978186,0.417761,25.727894,1.331337,1.983036,8.115178,24.729846,10.134611,0.459622,43.568026,1.691184,1.983036,8.928338,24.649066
Car\D00671_02_translated.obj,7.978185,0.423895,24.988736,1.331336,1.983036,7.341736,24.729860,10.134610,0.459597,43.572612,1.691183,1.983036,7.960100,24.649080
Car\D00671_03_aligned.obj,7.978186,0.423895,24.988745,1.334900,1.983037,3.396198,24.729844,10.134609,0.459598,43.572554,1.695710,1.983037,3.682248,24.649064
Car\D00671_04_flipped.obj,7.978186,0.423895,24.988745,1.334900,1.983037,3.396198,24.729844,10.134609,0.459598,43.572554,1.695710,1.983037,3.682248,24.649064
Car\D00671_05_scaled.obj,2.243544,0.063213,24.988718,1.334900,1.051589,2.590881,24.729846,2.849952,0.068537,43.572571,1.695711,1.051589,2.809101,24.649067
Car\D00671_unified.obj,2.243544,0.063213,24.988718,1.334900,1.051589,2.590881,24.729846,2.849952,0.068537,43.572571,1.695711,1.051589,2.809101,24.649067
Car\D00724_00_original.obj,10.916727,0.400788,71.613462,1.348582,1.901196,7.897414,9.123261,19.906236,0.052655,25155.865608,2.459089,1.901196,1.002413,9.135071
Car\D00724_01_remeshed.obj,10.881227,0.399456,71.390925,1.344197,1.901196,6.270730,8.646636,19.550136,0.072216,12668.722159,2.415098,1.901196,1.048316,8.682549
Car\D00724_02_translated.obj,10.881228,0.406618,68.898087,1.344197,1.901196,10.852993,8.646636,19.550137,0.073142,12349.924644,2.415098,1.901196,1.676727,8.682548
